created,text
2021-12-05 6:11:52,"RT @hiychingu: to saebom’s unexpected first friend in the apartment. it must’ve been not easy to live alone. tbh, you were brave &amp; practica…"
2021-12-05 6:11:46,"In short while, you will possess a powerful framework for deep and clear #contemplations that can result in… https://t.co/CoUrYJzg1H"
2021-12-05 6:11:43,"RT @kdsigx: they really are the team of the year, even though they each handle situations differently they created a masterpiece with these…"
2021-12-05 6:11:36,"RT @kimyoungdaes: #Happiness #HappinessEp10

he's in pain and             she knows but
didn't want to                chose to trust
hurt h…"
2021-12-05 6:11:34,"RT @kimyoungdaes: #Happiness #HappinessEp10

he's in pain and             she knows but
didn't want to                chose to trust
hurt h…"
2021-12-05 6:11:34,RT @kdramatreats: I'm so obsessed with Hyungsik and Hyojoo's chemistry and knowing that #Happiness is both their comeback drama makes me so…
2021-12-05 6:11:34,"RT @capsaisikii_: #HYUNGJOO: I can't admit that you got all the strings. 

— I leaned on him [ hyungsik ] a lot during filming. // She's […"
2021-12-05 6:11:31,"RT @capsaisikii_: yihyun's happiness is saebom's safety and now that he knows she's safe, he looks so contented and peaceful already. THAT'…"
2021-12-05 6:11:27,"RT @alpukyat: he is andrew??!!! 😱😱 
tvN are u seriously? omg🔥
#Happiness #HappinessEp10 https://t.co/HnMP9zjDQb"
2021-12-05 6:11:19,RT @kdramarchive: everytime they appear my blood pressure rises and my lifespan decreases by 10 years. the actors are doing a good job 👏🏼…
2021-12-05 6:11:16,"RT @ApnaNewsAayega: #FriendsForever
#Surprise

May the Almighty always save this beautiful bond #Aurrisht share with each other 🤍

#Beautif…"
2021-12-05 6:11:11,"RT @silly_love__: Happiness drama never made us Happy. Every episode gave us tears for our main leads. 😭😭😭
#HappinessEp10 #Happiness https:…"
2021-12-05 6:11:11,RT @zygmaund: #Happiness really emphasizes the importance of having good leaders especially in a pandemic. Others will try to act like they…
2021-12-05 6:11:08,"RT @kimyoungdaes: #Happiness #HappinessEp10

he's in pain and             she knows but
didn't want to                chose to trust
hurt h…"
2021-12-05 6:10:58,"RT @kdrama_baragi: S : If you have anything to say, tell your nuna
Y: yes nuna

Even in this cutie scene why I can feel his eyes in pain😭🤍…"
2021-12-05 6:10:55,"RT @capsaisikii_: I'M GONNA FUCKING RIOT TVN OH MY GOD I'M CRYING THE PREVIEW KZJSHSHS YIHYUN AND SAEBOM DON'T DESERVE THIS 😭😭😭

#Happiness…"
2021-12-05 6:10:55,"RT @solvrse: i have never felt such a strong urge to slap someone through the screen before
#HappinessEp10 #Happiness #해피니스 https://t.co/Mv…"
2021-12-05 6:10:51,"RT @kdramassential: ""no im okay this way, please dont come closer""

yi hyun was about to uncuff him for a while so he could eat comfortably…"
2021-12-05 6:10:50,"RT @midorawr: this andrew holding a hammer from ep7 was actually a hint 🧍‍♀️🧍‍♀️

#해피니스 #Happiness #HappinessEp10 https://t.co/mbSgXIS8Ks"
2021-12-05 6:10:48,"RT @hiychingu: to saebom’s unexpected first friend in the apartment. it must’ve been not easy to live alone. tbh, you were brave &amp; practica…"
2021-12-05 6:10:44,"RT @garaseun: “put the gun down” THIS WAS SO HOT OF HIM WHAT A DILF HE IS.

#Happiness #HappinessEp10 https://t.co/nc5LKwt5hh"
2021-12-05 6:10:42,"RT @kdsigx: they really are the team of the year, even though they each handle situations differently they created a masterpiece with these…"
2021-12-05 6:10:36,RT @hiychingu: tbh the infected tenants in the apartment are more humane than the healthy tenants. they're still doing their best trying no…
2021-12-05 6:10:32,"RT @hiychingu: to saebom’s unexpected first friend in the apartment. it must’ve been not easy to live alone. tbh, you were brave &amp; practica…"
2021-12-05 6:10:28,"RT @kdsigx: they really are the team of the year, even though they each handle situations differently they created a masterpiece with these…"
2021-12-05 6:10:25,"RT @kimyoungdaes: bom: you've told me about it before. if we get hurt, we need to talk with each other. are you okay?

saebom probably knew…"
2021-12-05 6:10:15,"RT @kdramassential: ISTG THESE PEOPLE DOESN'T ONLY DESERVE TO BE INFECTED, BUT THEY ALSO DESERVE TO DIE A PAINFUL DEATH! NO WORDS CAN DESCR…"
2021-12-05 6:10:15,"RT @silly_love__: Happiness drama never made us Happy. Every episode gave us tears for our main leads. 😭😭😭
#HappinessEp10 #Happiness https:…"
2021-12-05 6:10:07,"Hyungsik : Next
Hyojoo : Level

And they're starting to dance next level by aespa omgggg so cute😍❤️

#Happiness

 https://t.co/WmqZNfqxNo"
2021-12-05 6:10:02,"RT @solvrse: i love them sm what am i gonna do with my life when this drama ends next week 😔 
#Happiness #해피니스 
https://t.co/jTWPZRzIXE"
2021-12-05 6:09:54,RT @hiychingu: tbh the infected tenants in the apartment are more humane than the healthy tenants. they're still doing their best trying no…
2021-12-05 6:09:53,"They deserve a happy ending
#Happiness  #HappinessEp10 https://t.co/1Qg0ZK23ij"
2021-12-05 6:09:50,"RT @kimyoungdaes: no wonder hyun said.... ""it's hard to tell if you're infected as you're afraid that you'll hurt the people you treasure t…"
2021-12-05 6:09:40,"RT @kimyoungdaes: bom: you've told me about it before. if we get hurt, we need to talk with each other. are you okay?

saebom probably knew…"
2021-12-05 6:09:36,"RT @kimyoungdaes: #Happiness #HappinessEp10

he's in pain and             she knows but
didn't want to                chose to trust
hurt h…"
2021-12-05 6:09:36,"RT @garaseun: ANDREW HAS REMOVED HIS MASK AND HE ACTUALLY KILLED THE CLEANING LADY THE 15TH FLOOR GUY AND THE POLICE GUY WTF 
#Happiness #H…"
2021-12-05 6:09:33,"RT @capsaisikii_: YIHYUN IS SUDDENLY REMEMBERING THOSE HAPPY DAYS WITH SAEBOM JZBWHSS I'M CRYING PLEASE

#HappinessEp10 #Happiness https://…"
2021-12-05 6:09:32,"RT @kimyoungdaes: after they saw jeonggook i just keep screaming ""PLEASE HYUN DON'T GO THERE"" but he just ran there without hesitation 😭😭😭😭…"
2021-12-05 6:09:26,"RT @garaseun: he held it in HE HELD IT IN HE HELD IT IN.

#Happiness #HappinessEp10  https://t.co/410bKmUAxz"
2021-12-05 6:09:21,"RT @capsaisikii_: yihyun's happiness is saebom's safety and now that he knows she's safe, he looks so contented and peaceful already. THAT'…"
2021-12-05 6:09:20,"RT @kdramassential: ""what are you looking at?"" 

*showed his phone with his family as its wallpaper* 

his family has and always been his s…"
2021-12-05 6:09:20,"I'm gonna miss this creepy intro of #Happiness!
We are down to 2 last episodes😭HAPPINESS is worth annoying for 😢❤️❤️ https://t.co/tuw5ZeUT1A"
2021-12-05 6:09:01,"RT @kdramatreats: We have 1 week left and most of the people in the apartment are getting infected, sick and killed. What will happen now t…"
2021-12-05 6:08:52,"RT @silly_love__: Happiness drama never made us Happy. Every episode gave us tears for our main leads. 😭😭😭
#HappinessEp10 #Happiness https:…"
2021-12-05 6:08:47,"RT @kimyoungdaes: two eps left and i am definitely not ready to say goodbye to them 🥲🥲🥲💔

#Happiness #HappinessEp10 https://t.co/mfOeFQC4qI"
2021-12-05 6:08:46,"RT @kimyoungdaes: two eps left and i am definitely not ready to say goodbye to them 🥲🥲🥲💔

#Happiness #HappinessEp10 https://t.co/mfOeFQC4qI"
2021-12-05 6:08:44,"RT @hiychingu: to saebom’s unexpected first friend in the apartment. it must’ve been not easy to live alone. tbh, you were brave &amp; practica…"
2021-12-05 6:08:43,"RT @kimyoungdaes: two eps left and i am definitely not ready to say goodbye to them 🥲🥲🥲💔

#Happiness #HappinessEp10 https://t.co/mfOeFQC4qI"
2021-12-05 6:08:42,"RT @kimyoungdaes: #Happiness #HappinessEp10

he's in pain and             she knows but
didn't want to                chose to trust
hurt h…"
2021-12-05 6:08:33,"RT @kimyoungdaes: two eps left and i am definitely not ready to say goodbye to them 🥲🥲🥲💔

#Happiness #HappinessEp10 https://t.co/mfOeFQC4qI"
2021-12-05 6:08:24,"RT @hiychingu: to saebom’s unexpected first friend in the apartment. it must’ve been not easy to live alone. tbh, you were brave &amp; practica…"
2021-12-05 6:08:20,RT @LeadingGuru: Happy #Sunday . Make the most of today. Breathe. Relax. Be grateful. Be generous. Spoil yourself. Call a friend - you know…
2021-12-05 6:08:20,"RT @OneStopHallyu: #Rating December 4th 2021

#YoungLadyandGentlement 29,8%
#TheRedSleeve 10,5%
#Jirisan 7,7%
#NowWeAreBreakingUp 6,9%
#Hap…"
2021-12-05 6:08:16,"You can never be happy ..
   You can't be happy until you stop comparing yourself .

#happiness #life."
2021-12-05 6:08:15,"RT @garaseun: “i thought about it.. and i feel like your wound is healing too quickly and you’re not drinking water.” she knows

#Happiness…"
2021-12-05 6:08:14,"RT @hiychingu: to saebom’s unexpected first friend in the apartment. it must’ve been not easy to live alone. tbh, you were brave &amp; practica…"
2021-12-05 6:08:12,"RT @sikcrets: a moment of silence and prayer for our king of apocalypse, kim sehoon. it’s ironic how he got everything prepared to survive…"
2021-12-05 6:08:11,"RT @kdramafolder: this is so funny hELP-
#Happiness #HappinessEp9 https://t.co/uHymyKYmRj"
2021-12-05 6:08:11,"RT @kimyoungdaes: #Happiness #HappinessEp10

he's in pain and             she knows but
didn't want to                chose to trust
hurt h…"
2021-12-05 6:08:10,"RT @hiychingu: to saebom’s unexpected first friend in the apartment. it must’ve been not easy to live alone. tbh, you were brave &amp; practica…"
2021-12-05 6:08:09,"RT @hiychingu: to saebom’s unexpected first friend in the apartment. it must’ve been not easy to live alone. tbh, you were brave &amp; practica…"
2021-12-05 6:08:09,"RT @kdsigx: they really are the team of the year, even though they each handle situations differently they created a masterpiece with these…"
2021-12-05 6:08:08,"RT @hiychingu: to saebom’s unexpected first friend in the apartment. it must’ve been not easy to live alone. tbh, you were brave &amp; practica…"
2021-12-05 6:08:07,"RT @about_hyungsik: The behind the scenes are full of Hyungsik’s laughter it’s so pure
#Happiness #해피니스 https://t.co/7W2vnrLed9"
2021-12-05 6:08:06,"RT @sikcrets: a moment of silence and prayer for our king of apocalypse, kim sehoon. it’s ironic how he got everything prepared to survive…"
2021-12-05 6:08:05,"RT @kdramanews_: Ratings 211204:

#NowWeAreBreakingUp : 6.9%
#TheRedSleeve : 10.6%
#YoungLadyAndGentleman : 29.8%

#Chimera : 1.2%
#Inspect…"
2021-12-05 6:07:59,"RT @kdsigx: they really are the team of the year, even though they each handle situations differently they created a masterpiece with these…"
2021-12-05 6:07:56,"RT @kimyoungdaes: #Happiness #HappinessEp10

he's in pain and             she knows but
didn't want to                chose to trust
hurt h…"
2021-12-05 6:07:48,RT @kdramassential: im just so glad that #ParkHyungSik chose #Happiness for his comeback drama! he's killing it every week and im scared th…
2021-12-05 6:07:41,"RT @about_hyungsik: I knew Yihyun was a king 
#Happiness #해피니스 https://t.co/wnAWDaZAn3"
2021-12-05 6:07:36,"RT @kimyoungdaes: two eps left and i am definitely not ready to say goodbye to them 🥲🥲🥲💔

#Happiness #HappinessEp10 https://t.co/mfOeFQC4qI"
2021-12-05 6:07:33,"RT @garaseun: “i thought about it.. and i feel like your wound is healing too quickly and you’re not drinking water.” she knows

#Happiness…"
2021-12-05 6:07:32,"RT @hiychingu: to saebom’s unexpected first friend in the apartment. it must’ve been not easy to live alone. tbh, you were brave &amp; practica…"
2021-12-05 6:07:25,Blood compact yarn 😂 #Happiness
2021-12-05 6:07:22,"RT @silly_love__: Happiness drama never made us Happy. Every episode gave us tears for our main leads. 😭😭😭
#HappinessEp10 #Happiness https:…"
2021-12-05 6:07:21,"Down to the last 2 episodes 😭 please protect these two 🥺 hoping for a happy ending 🤞🥺
#Happiness #HappinessEp10 https://t.co/nzbfHTlZK4"
2021-12-05 6:07:16,"RT @kimyoungdaes: #Happiness #HappinessEp10

he's in pain and             she knows but
didn't want to                chose to trust
hurt h…"
2021-12-05 6:07:13,"RT @kdrama_baragi: does it ever                    just how fast
drive you                        the night
crazy…"
2021-12-05 6:07:06,"RT @hiychingu: to saebom’s unexpected first friend in the apartment. it must’ve been not easy to live alone. tbh, you were brave &amp; practica…"
2021-12-05 6:06:59,RT @kdramatreats: I'm so obsessed with Hyungsik and Hyojoo's chemistry and knowing that #Happiness is both their comeback drama makes me so…
2021-12-05 6:06:47,"RT @kimyoungdaes: #Happiness #HappinessEp10

he's in pain and             she knows but
didn't want to                chose to trust
hurt h…"
2021-12-05 6:06:37,"RT @garaseun: “i thought about it.. and i feel like your wound is healing too quickly and you’re not drinking water.” she knows

#Happiness…"
2021-12-05 6:06:36,"RT @sikcrets: a moment of silence and prayer for our king of apocalypse, kim sehoon. it’s ironic how he got everything prepared to survive…"
2021-12-05 6:06:32,"RT @kdramassential: ""shall we get married for real?"" 

""all along i thought im alone"" 

all of these things that sae bom said to him is pla…"
2021-12-05 6:06:29,"RT @kdrama_baragi: S : If you have anything to say, tell your nuna
Y: yes nuna

Even in this cutie scene why I can feel his eyes in pain😭🤍…"
2021-12-05 6:06:26,"RT @LabriniMp: Park Hyung Sik who gave you the right to be so hot, badass, cute, soft, smart... All in the same time?

I - 🥵

#ParkHyungsik…"
2021-12-05 6:06:26,"RT @kdsigx: they really are the team of the year, even though they each handle situations differently they created a masterpiece with these…"
2021-12-05 6:06:22,RT @kdramatreats: I'm so obsessed with Hyungsik and Hyojoo's chemistry and knowing that #Happiness is both their comeback drama makes me so…
2021-12-05 6:06:18,"RT @kdrama_baragi: S : If you have anything to say, tell your nuna
Y: yes nuna

Even in this cutie scene why I can feel his eyes in pain😭🤍…"
2021-12-05 6:06:13,RT @garaseun: his wound healed too quickly so he cut himself again so saebom wouldn’t find the wound suspicious… why does he go such length…
2021-12-05 6:06:13,"RT @silly_love__: Happiness drama never made us Happy. Every episode gave us tears for our main leads. 😭😭😭
#HappinessEp10 #Happiness https:…"
2021-12-05 6:06:13,RT @garaseun: his wound healed too quickly so he cut himself again so saebom wouldn’t find the wound suspicious… why does he go such length…
2021-12-05 6:06:12,"RT @HND_C00: [#Happiness] 
When yihyun came to the rooftop for some air 🥺

#HappinessEp1 X #HappinessEp11 
#ParkHyungsik #박형식 https://t.co/…"
2021-12-05 6:06:08,"RT @hiychingu: to saebom’s unexpected first friend in the apartment. it must’ve been not easy to live alone. tbh, you were brave &amp; practica…"
2021-12-05 6:06:07,RT @kdramatreats: I'm so obsessed with Hyungsik and Hyojoo's chemistry and knowing that #Happiness is both their comeback drama makes me so…
2021-12-05 6:06:04,"RT @silly_love__: Happiness drama never made us Happy. Every episode gave us tears for our main leads. 😭😭😭
#HappinessEp10 #Happiness https:…"
2021-12-05 6:05:59,"RT @silly_love__: Happiness drama never made us Happy. Every episode gave us tears for our main leads. 😭😭😭
#HappinessEp10 #Happiness https:…"
2021-12-05 6:05:59,"RT @garaseun: he held it in HE HELD IT IN HE HELD IT IN.

#Happiness #HappinessEp10  https://t.co/410bKmUAxz"
2021-12-05 6:05:54,"RT @kdsigx: they really are the team of the year, even though they each handle situations differently they created a masterpiece with these…"
2021-12-05 6:05:49,"RT @sikcrets: a moment of silence and prayer for our king of apocalypse, kim sehoon. it’s ironic how he got everything prepared to survive…"
2021-12-05 6:05:48,"RT @capsaisikii_: I'M GONNA FUCKING RIOT TVN OH MY GOD I'M CRYING THE PREVIEW KZJSHSHS YIHYUN AND SAEBOM DON'T DESERVE THIS 😭😭😭

#Happiness…"
2021-12-05 6:05:36,"RT @hiychingu: to saebom’s unexpected first friend in the apartment. it must’ve been not easy to live alone. tbh, you were brave &amp; practica…"
2021-12-05 6:05:34,"RT @capsaisikii_: yihyun's happiness is saebom's safety and now that he knows she's safe, he looks so contented and peaceful already. THAT'…"
2021-12-05 6:05:34,"RT @kimyoungdaes: two eps left and i am definitely not ready to say goodbye to them 🥲🥲🥲💔

#Happiness #HappinessEp10 https://t.co/mfOeFQC4qI"
2021-12-05 6:05:32,RT @LeadingGuru: Happy #Sunday . Make the most of today. Breathe. Relax. Be grateful. Be generous. Spoil yourself. Call a friend - you know…
2021-12-05 6:05:31,"RT @capsaisikii_: YIHYUN IS SUDDENLY REMEMBERING THOSE HAPPY DAYS WITH SAEBOM JZBWHSS I'M CRYING PLEASE

#HappinessEp10 #Happiness https://…"
2021-12-05 6:05:29,"RT @kimyoungdaes: two eps left and i am definitely not ready to say goodbye to them 🥲🥲🥲💔

#Happiness #HappinessEp10 https://t.co/mfOeFQC4qI"
2021-12-05 6:05:29,"RT @kdsigx: they really are the team of the year, even though they each handle situations differently they created a masterpiece with these…"
2021-12-05 6:05:28,"RT @capsaisikii_: yihyun's happiness is saebom's safety and now that he knows she's safe, he looks so contented and peaceful already. THAT'…"
2021-12-05 6:05:26,"RT @kdrama_baragi: does it ever                    just how fast
drive you                        the night
crazy…"
2021-12-05 6:05:26,"RT @capsaisikii_: YIHYUN IS SUDDENLY REMEMBERING THOSE HAPPY DAYS WITH SAEBOM JZBWHSS I'M CRYING PLEASE

#HappinessEp10 #Happiness https://…"
2021-12-05 6:05:26,"RT @silly_love__: Happiness drama never made us Happy. Every episode gave us tears for our main leads. 😭😭😭
#HappinessEp10 #Happiness https:…"
2021-12-05 6:05:26,"RT @hiychingu: to saebom’s unexpected first friend in the apartment. it must’ve been not easy to live alone. tbh, you were brave &amp; practica…"
2021-12-05 6:05:25,"RT @capsaisikii_: I'M GONNA FUCKING RIOT TVN OH MY GOD I'M CRYING THE PREVIEW KZJSHSHS YIHYUN AND SAEBOM DON'T DESERVE THIS 😭😭😭

#Happiness…"
2021-12-05 6:05:22,"RT @hiychingu: to saebom’s unexpected first friend in the apartment. it must’ve been not easy to live alone. tbh, you were brave &amp; practica…"
2021-12-05 6:05:19,"RT @capsaisikii_: yihyun's happiness is saebom's safety and now that he knows she's safe, he looks so contented and peaceful already. THAT'…"
2021-12-05 6:05:18,"RT @garaseun: he held it in HE HELD IT IN HE HELD IT IN.

#Happiness #HappinessEp10  https://t.co/410bKmUAxz"
2021-12-05 6:05:17,"RT @garaseun: he held it in HE HELD IT IN HE HELD IT IN.

#Happiness #HappinessEp10  https://t.co/410bKmUAxz"
2021-12-05 6:05:12,"RT @hiychingu: to saebom’s unexpected first friend in the apartment. it must’ve been not easy to live alone. tbh, you were brave &amp; practica…"
2021-12-05 6:05:07,"RT @kimyoungdaes: two eps left and i am definitely not ready to say goodbye to them 🥲🥲🥲💔

#Happiness #HappinessEp10 https://t.co/mfOeFQC4qI"
2021-12-05 6:05:06,"RT @kimyoungdaes: two eps left and i am definitely not ready to say goodbye to them 🥲🥲🥲💔

#Happiness #HappinessEp10 https://t.co/mfOeFQC4qI"
2021-12-05 6:05:06,"RT @garaseun: he held it in HE HELD IT IN HE HELD IT IN.

#Happiness #HappinessEp10  https://t.co/410bKmUAxz"
2021-12-05 6:05:04,"RT @capsaisikii_: YIHYUN IS SUDDENLY REMEMBERING THOSE HAPPY DAYS WITH SAEBOM JZBWHSS I'M CRYING PLEASE

#HappinessEp10 #Happiness https://…"
2021-12-05 6:05:03,"RT @hiychingu: to saebom’s unexpected first friend in the apartment. it must’ve been not easy to live alone. tbh, you were brave &amp; practica…"
2021-12-05 6:04:59,"RT @kdramassential: ""what are you looking at?"" 

*showed his phone with his family as its wallpaper* 

his family has and always been his s…"
2021-12-05 6:04:54,"RT @kdrama_baragi: does it ever                    just how fast
drive you                        the night
crazy…"
2021-12-05 6:04:53,"RT @kdsigx: they really are the team of the year, even though they each handle situations differently they created a masterpiece with these…"
2021-12-05 6:04:52,"RT @kimyoungdaes: #Happiness #HappinessEp10

he's in pain and             she knows but
didn't want to                chose to trust
hurt h…"
2021-12-05 6:04:51,"RT @kimyoungdaes: #Happiness #HappinessEp10

he's in pain and             she knows but
didn't want to                chose to trust
hurt h…"
2021-12-05 6:04:51,"RT @capsaisikii_: NOW THAT YIHYUN IS INFECTED, GO AND WATCH HOW SAEBOM REALIZES HOW SHE LOVES HIM UZBWGSGSB WE ALL KNEW THIS WILL HAPPEN 😭…"
2021-12-05 6:04:50,"RT @capsaisikii_: yihyun's happiness is saebom's safety and now that he knows she's safe, he looks so contented and peaceful already. THAT'…"
2021-12-05 6:04:48,"RT @kdramassential: ""no im okay this way, please dont come closer""

yi hyun was about to uncuff him for a while so he could eat comfortably…"
2021-12-05 6:04:47,"RT @kdramafolder: this fake-married couple can't separate for even a second

#Happiness #HappinessEp10 https://t.co/jwaR60qXqD"
2021-12-05 6:04:47,"RT @kdsigx: they really are the team of the year, even though they each handle situations differently they created a masterpiece with these…"
2021-12-05 6:04:41,"RT @solvrse: i have never felt such a strong urge to slap someone through the screen before
#HappinessEp10 #Happiness #해피니스 https://t.co/Mv…"
2021-12-05 6:04:36,"RT @kdramafolder: this is so funny hELP-
#Happiness #HappinessEp9 https://t.co/uHymyKYmRj"
2021-12-05 6:04:27,"RT @kimyoungdaes: #Happiness #HappinessEp10

he's in pain and             she knows but
didn't want to                chose to trust
hurt h…"
2021-12-05 6:04:27,"RT @kdrama_baragi: does it ever                    just how fast
drive you                        the night
crazy…"
2021-12-05 6:04:20,RT @zygmaund: #Happiness really emphasizes the importance of having good leaders especially in a pandemic. Others will try to act like they…
2021-12-05 6:04:13,"RT @kdsigx: they really are the team of the year, even though they each handle situations differently they created a masterpiece with these…"
2021-12-05 6:04:04,"RT @SaranghaeyOppaa: The only kdrama couple that keeps me sane these days 😌😉
#HappinessEp9 #Happiness https://t.co/f2WOSflKOW"
2021-12-05 6:04:02,"RT @kdramafolder: this is so funny hELP-
#Happiness #HappinessEp9 https://t.co/uHymyKYmRj"
2021-12-05 6:04:00,RT @hiychingu: no way the behind-the-scenes of saebom’s solo scene was hyungsik filming her— why are they so cute 😭 #Happiness https://t.co…
2021-12-05 6:03:56,"RT @kimyoungdaes: two eps left and i am definitely not ready to say goodbye to them 🥲🥲🥲💔

#Happiness #HappinessEp10 https://t.co/mfOeFQC4qI"
2021-12-05 6:03:48,"RT @capsaisikii_: YIHYUN IS SUDDENLY REMEMBERING THOSE HAPPY DAYS WITH SAEBOM JZBWHSS I'M CRYING PLEASE

#HappinessEp10 #Happiness https://…"
2021-12-05 6:03:48,"RT @kimyoungdaes: #Happiness #HappinessEp10

he's in pain and             she knows but
didn't want to                chose to trust
hurt h…"
2021-12-05 6:03:46,"RT @hiychingu: to saebom’s unexpected first friend in the apartment. it must’ve been not easy to live alone. tbh, you were brave &amp; practica…"
2021-12-05 6:03:43,"RT @hiychingu: to saebom’s unexpected first friend in the apartment. it must’ve been not easy to live alone. tbh, you were brave &amp; practica…"
2021-12-05 6:03:40,RT @kdramassential: im sorry but im too attached to this drama #Happiness #HappinessEp10 https://t.co/zQXnBSr4V2
2021-12-05 6:03:39,"RT @garaseun: he held it in HE HELD IT IN HE HELD IT IN.

#Happiness #HappinessEp10  https://t.co/410bKmUAxz"
2021-12-05 6:03:39,"RT @garaseun: he held it in HE HELD IT IN HE HELD IT IN.

#Happiness #HappinessEp10  https://t.co/410bKmUAxz"
2021-12-05 6:03:34,"RT @kisgnuyh: Episode 10 of #Happiness recorded an average of 3.7% (max 4.5%) in the Seoul metropolitan area, and an average of 3.3% (max 3…"
2021-12-05 6:03:31,"RT @kdsigx: they really are the team of the year, even though they each handle situations differently they created a masterpiece with these…"
2021-12-05 6:03:27,"I hate these residents soo fucking much
#Happiness"
2021-12-05 6:03:23,"RT @capsaisikii_: yihyun's happiness is saebom's safety and now that he knows she's safe, he looks so contented and peaceful already. THAT'…"
2021-12-05 6:03:20,"RT @kimyoungdaes: two eps left and i am definitely not ready to say goodbye to them 🥲🥲🥲💔

#Happiness #HappinessEp10 https://t.co/mfOeFQC4qI"
2021-12-05 6:03:18,RT @kdramatreats: I'm so obsessed with Hyungsik and Hyojoo's chemistry and knowing that #Happiness is both their comeback drama makes me so…
2021-12-05 6:03:17,"RT @kdramafolder: this is so funny hELP-
#Happiness #HappinessEp9 https://t.co/uHymyKYmRj"
2021-12-05 6:03:16,"RT @kimyoungdaes: two eps left and i am definitely not ready to say goodbye to them 🥲🥲🥲💔

#Happiness #HappinessEp10 https://t.co/mfOeFQC4qI"
2021-12-05 6:03:14,"RT @sikcrets: a moment of silence and prayer for our king of apocalypse, kim sehoon. it’s ironic how he got everything prepared to survive…"
2021-12-05 6:03:12,"I dont want to accept happiness ending next week if no one gonna help yihyun back to normal

#happiness"
2021-12-05 6:03:11,"RT @kdramassential: ""what are you looking at?"" 

*showed his phone with his family as its wallpaper* 

his family has and always been his s…"
2021-12-05 6:03:07,"RT @kimyoungdaes: #Happiness #HappinessEp10

he's in pain and             she knows but
didn't want to                chose to trust
hurt h…"
2021-12-05 6:02:58,"RT @kimyoungdaes: two eps left and i am definitely not ready to say goodbye to them 🥲🥲🥲💔

#Happiness #HappinessEp10 https://t.co/mfOeFQC4qI"
2021-12-05 6:02:57,"RT @kimyoungdaes: #Happiness #HappinessEp10

he's in pain and             she knows but
didn't want to                chose to trust
hurt h…"
2021-12-05 6:02:57,"RT @about_hyungsik: Look at them worrying about Seoyoon like real parents LET THEM BE HAPPY PLEASE
#Happiness #HappinessEp10 https://t.co/e…"
2021-12-05 6:02:57,"tvn is really having fun playing with our feelings:
#TheDevilJudge - the ship sailed but she died.😭
#LawSchool - th… https://t.co/T5oztg0EPk"
2021-12-05 6:02:54,"RT @hiychingu: to saebom’s unexpected first friend in the apartment. it must’ve been not easy to live alone. tbh, you were brave &amp; practica…"
2021-12-05 6:02:51,"RT @kdramadump: NOT!! HIM!! PLEASE!! 😭
#Happiness #HappinessEp9 https://t.co/oJFq78weEh"
2021-12-05 6:02:48,RT @kdramadump: yi hyun avoiding saebom's glare + yi hyun acting like a baby + yi hyun saying sweet things to saebom = the cutest ever 😩💛…
2021-12-05 6:02:45,"RT @kimyoungdaes: #Happiness #HappinessEp10

he's in pain and             she knows but
didn't want to                chose to trust
hurt h…"
2021-12-05 6:02:38,"RT @hyungsikness: 'Happines' rating for Eps 10 averaged at 3.7% to 4.5% in Seoul and 3.3% to 3.9% nationwide, still at no. 1 spot of all dr…"
2021-12-05 6:02:38,"he is andrew??!!! 😱😱 
tvN are u seriously? omg🔥
#Happiness #HappinessEp10 https://t.co/HnMP9zjDQb"
2021-12-05 6:02:36,"RT @kdramadump: i mean where's the lie 😆
#Happiness #HappinessEp9 https://t.co/MwfU4QZzYd"
2021-12-05 6:02:35,"RT @kdramasarelovee: Me after watching happiness episode 10 😭😭😭
How do I wait for a whole freaking week for the next episode 😭😭😭😭#Happiness…"
2021-12-05 6:02:21,"RT @kimyoungdaes: two eps left and i am definitely not ready to say goodbye to them 🥲🥲🥲💔

#Happiness #HappinessEp10 https://t.co/mfOeFQC4qI"
2021-12-05 6:02:15,"RT @hiychingu: to saebom’s unexpected first friend in the apartment. it must’ve been not easy to live alone. tbh, you were brave &amp; practica…"
2021-12-05 6:02:15,"RT @kimyoungdaes: #Happiness #HappinessEp10

he's in pain and             she knows but
didn't want to                chose to trust
hurt h…"
2021-12-05 6:02:12,RT @KunalSarangi: #Sunday or #Monday or #AnyDay It has to be a #workoutday #positivity #happiness #goodvibes @GoldsGym https://t.co/dEOluN0…
2021-12-05 6:02:10,"RT @kdramathoughts_: the fear and sadness in his eyes 😭 the worry is evident, not for himself but for the people around him, especially for…"
2021-12-05 6:02:05,"RT @hiychingu: to saebom’s unexpected first friend in the apartment. it must’ve been not easy to live alone. tbh, you were brave &amp; practica…"
2021-12-05 6:02:03,"RT @hyojoohasun: [211205 #해피니스 update] 🌜
tvN just posted the behind making of episodes 9 and 10 on YouTube!

🔗: https://t.co/7CVYycsIPG

#H…"
2021-12-05 6:01:44,RT @hiychingu: tbh the infected tenants in the apartment are more humane than the healthy tenants. they're still doing their best trying no…
2021-12-05 6:01:39,"RT @hiychingu: to saebom’s unexpected first friend in the apartment. it must’ve been not easy to live alone. tbh, you were brave &amp; practica…"
2021-12-05 6:01:34,"based on the preview, oh joohyeong is trying to kill the police ahjussi??? hes topping the list of my most hated kd… https://t.co/l8q8p4I3PH"
2021-12-05 6:01:33,"RT @kdrama_baragi: does it ever                    just how fast
drive you                        the night
crazy…"
